country,year,sex,age,suicides_no,population,suicides/100k pop,gdp_for_year ($),gdp_per_capita ($),generation,new_age,sex_numeric,gdp_billion,Category
Netherlands,2001,female,75+ years,54,636833,8.48,426573601790.0,28366,Silent,5,0,426.57360179,Rest of the World
Netherlands,2001,male,15-24 years,71,968251,7.33,426573601790.0,28366,Millennials,1,1,426.57360179,Rest of the World
Netherlands,2001,female,55-74 years,106,1478539,7.17,426573601790.0,28366,Silent,4,0,426.57360179,Rest of the World
Netherlands,2001,female,25-34 years,61,1188832,5.13,426573601790.0,28366,Generation X,2,0,426.57360179,Rest of the World
Netherlands,2001,female,15-24 years,32,934725,3.42,426573601790.0,28366,Millennials,1,0,426.57360179,Rest of the World
Netherlands,2001,female,5-14 years,2,967153,0.21,426573601790.0,28366,Millennials,0,0,426.57360179,Rest of the World
Netherlands,2001,male,5-14 years,1,1012887,0.1,426573601790.0,28366,Millennials,0,1,426.57360179,Rest of the World
Netherlands,2002,male,75+ years,90,350179,25.7,465368906456.0,30757,Silent,5,1,465.368906456,Rest of the World
Netherlands,2002,male,35-54 years,482,2481771,19.42,465368906456.0,30757,Boomers,3,1,465.368906456,Rest of the World
Netherlands,2002,male,55-74 years,227,1454558,15.61,465368906456.0,30757,Silent,4,1,465.368906456,Rest of the World
Netherlands,2002,male,25-34 years,179,1191890,15.02,465368906456.0,30757,Generation X,2,1,465.368906456,Rest of the World
Netherlands,2002,female,55-74 years,148,1527586,9.69,465368906456.0,30757,Silent,4,0,465.368906456,Rest of the World
Netherlands,2002,female,35-54 years,218,2409590,9.05,465368906456.0,30757,Boomers,3,0,465.368906456,Rest of the World
Netherlands,2002,female,75+ years,56,642771,8.71,465368906456.0,30757,Silent,5,0,465.368906456,Rest of the World
Netherlands,2002,male,15-24 years,80,978378,8.18,465368906456.0,30757,Millennials,1,1,465.368906456,Rest of the World
Netherlands,2002,female,25-34 years,57,1164180,4.9,465368906456.0,30757,Generation X,2,0,465.368906456,Rest of the World
Netherlands,2002,female,15-24 years,26,943864,2.75,465368906456.0,30757,Millennials,1,0,465.368906456,Rest of the World
Netherlands,2002,male,5-14 years,5,1015880,0.49,465368906456.0,30757,Millennials,0,1,465.368906456,Rest of the World
Netherlands,2002,female,5-14 years,2,969671,0.21,465368906456.0,30757,Millennials,0,0,465.368906456,Rest of the World
Netherlands,2003,male,75+ years,78,357715,21.81,571863431151.0,37614,Silent,5,1,571.863431151,Rest of the World
Netherlands,2003,male,35-54 years,459,2483688,18.48,571863431151.0,37614,Boomers,3,1,571.863431151,Rest of the World
Netherlands,2003,male,55-74 years,246,1504780,16.35,571863431151.0,37614,Silent,4,1,571.863431151,Rest of the World
Netherlands,2003,male,25-34 years,165,1157639,14.25,571863431151.0,37614,Generation X,2,1,571.863431151,Rest of the World
Netherlands,2003,female,75+ years,71,648808,10.94,571863431151.0,37614,Silent,5,0,571.863431151,Rest of the World
Netherlands,2003,female,55-74 years,142,1570271,9.04,571863431151.0,37614,Silent,4,0,571.863431151,Rest of the World
Netherlands,2003,female,35-54 years,193,2416242,7.99,571863431151.0,37614,Boomers,3,0,571.863431151,Rest of the World
Netherlands,2003,male,15-24 years,68,985449,6.9,571863431151.0,37614,Millennials,1,1,571.863431151,Rest of the World
Netherlands,2003,female,25-34 years,48,1137043,4.22,571863431151.0,37614,Generation X,2,0,571.863431151,Rest of the World
Netherlands,2003,female,15-24 years,29,950780,3.05,571863431151.0,37614,Millennials,1,0,571.863431151,Rest of the World
Netherlands,2003,male,5-14 years,2,1018379,0.2,571863431151.0,37614,Millennials,0,1,571.863431151,Rest of the World
Netherlands,2003,female,5-14 years,1,972603,0.1,571863431151.0,37614,Millennials,0,0,571.863431151,Rest of the World
Netherlands,2004,male,75+ years,83,366987,22.62,650532654582.0,42614,Silent,5,1,650.532654582,Rest of the World
Netherlands,2004,male,35-54 years,489,2492028,19.62,650532654582.0,42614,Boomers,3,1,650.532654582,Rest of the World
Netherlands,2004,male,55-74 years,230,1548535,14.85,650532654582.0,42614,Silent,4,1,650.532654582,Rest of the World
Netherlands,2004,male,25-34 years,141,1118373,12.61,650532654582.0,42614,Generation X,2,1,650.532654582,Rest of the World
Netherlands,2004,female,35-54 years,231,2430075,9.51,650532654582.0,42614,Boomers,3,0,650.532654582,Rest of the World
Netherlands,2004,female,75+ years,60,656752,9.14,650532654582.0,42614,Silent,5,0,650.532654582,Rest of the World
Netherlands,2004,female,55-74 years,132,1606894,8.21,650532654582.0,42614,Silent,4,0,650.532654582,Rest of the World
Netherlands,2004,male,15-24 years,72,988827,7.28,650532654582.0,42614,Millennials,1,1,650.532654582,Rest of the World
Netherlands,2004,female,25-34 years,42,1105273,3.8,650532654582.0,42614,Generation X,2,0,650.532654582,Rest of the World
Netherlands,2004,female,15-24 years,25,955899,2.62,650532654582.0,42614,Millennials,1,0,650.532654582,Rest of the World
Netherlands,2004,male,5-14 years,7,1021382,0.69,650532654582.0,42614,Millennials,0,1,650.532654582,Rest of the World
Netherlands,2004,female,5-14 years,2,974836,0.21,650532654582.0,42614,Millennials,0,0,650.532654582,Rest of the World
Netherlands,2005,male,75+ years,80,377913,21.17,678533764457.0,44289,Silent,5,1,678.533764457,Rest of the World
Netherlands,2005,male,35-54 years,503,2502562,20.1,678533764457.0,44289,Boomers,3,1,678.533764457,Rest of the World
Netherlands,2005,male,55-74 years,258,1587471,16.25,678533764457.0,44289,Silent,4,1,678.533764457,Rest of the World
Netherlands,2005,male,25-34 years,144,1078642,13.35,678533764457.0,44289,Generation X,2,1,678.533764457,Rest of the World
Netherlands,2005,female,35-54 years,228,2446316,9.32,678533764457.0,44289,Boomers,3,0,678.533764457,Rest of the World
Netherlands,2005,female,55-74 years,134,1639946,8.17,678533764457.0,44289,Silent,4,0,678.533764457,Rest of the World
Netherlands,2005,male,15-24 years,78,992090,7.86,678533764457.0,44289,Millennials,1,1,678.533764457,Rest of the World
Netherlands,2005,female,75+ years,48,666329,7.2,678533764457.0,44289,Silent,5,0,678.533764457,Rest of the World
Netherlands,2005,female,25-34 years,55,1071944,5.13,678533764457.0,44289,Generation X,2,0,678.533764457,Rest of the World
Netherlands,2005,female,15-24 years,33,960181,3.44,678533764457.0,44289,Millennials,1,0,678.533764457,Rest of the World
Netherlands,2005,male,5-14 years,11,1021870,1.08,678533764457.0,44289,Millennials,0,1,678.533764457,Rest of the World
Netherlands,2005,female,5-14 years,2,975331,0.21,678533764457.0,44289,Millennials,0,0,678.533764457,Rest of the World
Netherlands,2006,male,75+ years,95,389546,24.39,726649102998.0,47281,Silent,5,1,726.649102998,Rest of the World
Netherlands,2006,male,35-54 years,468,2508382,18.66,726649102998.0,47281,Boomers,3,1,726.649102998,Rest of the World
Netherlands,2006,male,55-74 years,248,1623656,15.27,726649102998.0,47281,Silent,4,1,726.649102998,Rest of the World
Netherlands,2006,male,25-34 years,143,1044859,13.69,726649102998.0,47281,Generation X,2,1,726.649102998,Rest of the World
Netherlands,2006,male,15-24 years,91,996333,9.13,726649102998.0,47281,Millennials,1,1,726.649102998,Rest of the World
Netherlands,2006,female,55-74 years,141,1670944,8.44,726649102998.0,47281,Silent,4,0,726.649102998,Rest of the World
Netherlands,2006,female,35-54 years,207,2458615,8.42,726649102998.0,47281,Boomers,3,0,726.649102998,Rest of the World
Netherlands,2006,female,75+ years,43,676057,6.36,726649102998.0,47281,Silent,5,0,726.649102998,Rest of the World
Netherlands,2006,female,25-34 years,51,1042374,4.89,726649102998.0,47281,Generation X,2,0,726.649102998,Rest of the World
Netherlands,2006,female,15-24 years,34,963837,3.53,726649102998.0,47281,Millennials,1,0,726.649102998,Rest of the World
Netherlands,2006,female,5-14 years,3,974095,0.31,726649102998.0,47281,Millennials,0,0,726.649102998,Rest of the World
Netherlands,2006,male,5-14 years,1,1019999,0.1,726649102998.0,47281,Millennials,0,1,726.649102998,Rest of the World
Netherlands,2007,male,75+ years,76,401873,18.91,839419655078.0,54418,Silent,5,1,839.419655078,Rest of the World
Netherlands,2007,male,35-54 years,427,2508053,17.03,839419655078.0,54418,Boomers,3,1,839.419655078,Rest of the World
Netherlands,2007,male,55-74 years,250,1660580,15.05,839419655078.0,54418,Silent,4,1,839.419655078,Rest of the World
Netherlands,2007,male,25-34 years,114,1018680,11.19,839419655078.0,54418,Generation X,2,1,839.419655078,Rest of the World
Netherlands,2007,female,55-74 years,124,1703333,7.28,839419655078.0,54418,Silent,4,0,839.419655078,Rest of the World
Netherlands,2007,male,15-24 years,72,1003453,7.18,839419655078.0,54418,Millennials,1,1,839.419655078,Rest of the World
Netherlands,2007,female,35-54 years,171,2464793,6.94,839419655078.0,54418,Boomers,3,0,839.419655078,Rest of the World
Netherlands,2007,female,75+ years,41,686244,5.97,839419655078.0,54418,Silent,5,0,839.419655078,Rest of the World
Netherlands,2007,female,25-34 years,48,1017477,4.72,839419655078.0,54418,Generation X,2,0,839.419655078,Rest of the World
Netherlands,2007,female,15-24 years,22,970052,2.27,839419655078.0,54418,Millennials,1,0,839.419655078,Rest of the World
Netherlands,2007,male,5-14 years,5,1018393,0.49,839419655078.0,54418,Generation Z,0,1,839.419655078,Rest of the World
Netherlands,2007,female,5-14 years,4,972473,0.41,839419655078.0,54418,Generation Z,0,0,839.419655078,Rest of the World
Netherlands,2008,male,75+ years,86,414420,20.75,936228211513.0,60375,Silent,5,1,936.228211513,Rest of the World
Netherlands,2008,male,35-54 years,462,2502579,18.46,936228211513.0,60375,Boomers,3,1,936.228211513,Rest of the World
Netherlands,2008,male,55-74 years,252,1698728,14.83,936228211513.0,60375,Silent,4,1,936.228211513,Rest of the World
Netherlands,2008,male,25-34 years,119,1005566,11.83,936228211513.0,60375,Generation X,2,1,936.228211513,Rest of the World
Netherlands,2008,female,55-74 years,153,1737666,8.8,936228211513.0,60375,Silent,4,0,936.228211513,Rest of the World
Netherlands,2008,female,35-54 years,184,2464321,7.47,936228211513.0,60375,Boomers,3,0,936.228211513,Rest of the World
Netherlands,2008,male,15-24 years,67,1014326,6.61,936228211513.0,60375,Millennials,1,1,936.228211513,Rest of the World
Netherlands,2008,female,75+ years,39,696023,5.6,936228211513.0,60375,Silent,5,0,936.228211513,Rest of the World
Netherlands,2008,female,25-34 years,41,1001975,4.09,936228211513.0,60375,Generation X,2,0,936.228211513,Rest of the World
Netherlands,2008,female,15-24 years,31,980609,3.16,936228211513.0,60375,Millennials,1,0,936.228211513,Rest of the World
Netherlands,2008,male,5-14 years,5,1018474,0.49,936228211513.0,60375,Generation Z,0,1,936.228211513,Rest of the World
Netherlands,2008,female,5-14 years,0,972276,0.0,936228211513.0,60375,Generation Z,0,0,936.228211513,Rest of the World
Netherlands,2009,male,75+ years,96,427097,22.48,857932759100.0,54988,Silent,5,1,857.9327591,Rest of the World
Netherlands,2009,male,35-54 years,484,2493610,19.41,857932759100.0,54988,Boomers,3,1,857.9327591,Rest of the World
Netherlands,2009,male,55-74 years,290,1737021,16.7,857932759100.0,54988,Silent,4,1,857.9327591,Rest of the World
Netherlands,2009,male,25-34 years,115,1003333,11.46,857932759100.0,54988,Generation X,2,1,857.9327591,Rest of the World
Netherlands,2009,female,35-54 years,209,2458921,8.5,857932759100.0,54988,Boomers,3,0,857.9327591,Rest of the World
Netherlands,2009,male,15-24 years,77,1025904,7.51,857932759100.0,54988,Millennials,1,1,857.9327591,Rest of the World
Netherlands,2009,female,55-74 years,131,1773158,7.39,857932759100.0,54988,Silent,4,0,857.9327591,Rest of the World
Netherlands,2009,female,75+ years,48,705088,6.81,857932759100.0,54988,Silent,5,0,857.9327591,Rest of the World
Netherlands,2009,female,25-34 years,48,996321,4.82,857932759100.0,54988,Generation X,2,0,857.9327591,Rest of the World
Netherlands,2009,female,15-24 years,24,991956,2.42,857932759100.0,54988,Millennials,1,0,857.9327591,Rest of the World
Netherlands,2009,male,5-14 years,6,1017952,0.59,857932759100.0,54988,Generation Z,0,1,857.9327591,Rest of the World
Netherlands,2009,female,5-14 years,2,971815,0.21,857932759100.0,54988,Generation Z,0,0,857.9327591,Rest of the World
Netherlands,2010,male,35-54 years,496,2479310,20.01,836389937229.0,53302,Generation X,3,1,836.389937229,Rest of the World
Netherlands,2010,male,55-74 years,332,1774913,18.71,836389937229.0,53302,Silent,4,1,836.389937229,Rest of the World
Netherlands,2010,male,75+ years,82,440573,18.61,836389937229.0,53302,Silent,5,1,836.389937229,Rest of the World
Netherlands,2010,male,25-34 years,115,1005583,11.44,836389937229.0,53302,Generation X,2,1,836.389937229,Rest of the World
Netherlands,2010,male,15-24 years,97,1034368,9.38,836389937229.0,53302,Millennials,1,1,836.389937229,Rest of the World
Netherlands,2010,female,35-54 years,208,2448571,8.49,836389937229.0,53302,Generation X,3,0,836.389937229,Rest of the World
Netherlands,2010,female,55-74 years,143,1809756,7.9,836389937229.0,53302,Silent,4,0,836.389937229,Rest of the World
Netherlands,2010,female,75+ years,46,714774,6.44,836389937229.0,53302,Silent,5,0,836.389937229,Rest of the World
Netherlands,2010,female,25-34 years,53,997025,5.32,836389937229.0,53302,Generation X,2,0,836.389937229,Rest of the World
Netherlands,2010,female,15-24 years,26,1000536,2.6,836389937229.0,53302,Millennials,1,0,836.389937229,Rest of the World
Netherlands,2010,male,5-14 years,5,1015895,0.49,836389937229.0,53302,Generation Z,0,1,836.389937229,Rest of the World
Netherlands,2010,female,5-14 years,1,970105,0.1,836389937229.0,53302,Generation Z,0,0,836.389937229,Rest of the World
Netherlands,2011,male,35-54 years,504,2459735,20.49,893757287202.0,56667,Generation X,3,1,893.757287202,Rest of the World
Netherlands,2011,male,75+ years,91,455083,20.0,893757287202.0,56667,Silent,5,1,893.757287202,Rest of the World
Netherlands,2011,male,55-74 years,316,1813398,17.43,893757287202.0,56667,Boomers,4,1,893.757287202,Rest of the World
Netherlands,2011,male,25-34 years,138,1010996,13.65,893757287202.0,56667,Millennials,2,1,893.757287202,Rest of the World
Netherlands,2011,female,55-74 years,161,1847013,8.72,893757287202.0,56667,Boomers,4,0,893.757287202,Rest of the World
Netherlands,2011,female,35-54 years,210,2433362,8.63,893757287202.0,56667,Generation X,3,0,893.757287202,Rest of the World
Netherlands,2011,male,15-24 years,85,1039605,8.18,893757287202.0,56667,Millennials,1,1,893.757287202,Rest of the World
Netherlands,2011,female,25-34 years,63,1002441,6.28,893757287202.0,56667,Millennials,2,0,893.757287202,Rest of the World
Netherlands,2011,female,75+ years,40,724633,5.52,893757287202.0,56667,Silent,5,0,893.757287202,Rest of the World
Netherlands,2011,female,15-24 years,38,1004949,3.78,893757287202.0,56667,Millennials,1,0,893.757287202,Rest of the World
Netherlands,2011,male,5-14 years,3,1013127,0.3,893757287202.0,56667,Generation Z,0,1,893.757287202,Rest of the World
Netherlands,2011,female,5-14 years,1,967820,0.1,893757287202.0,56667,Generation Z,0,0,893.757287202,Rest of the World
Netherlands,2012,male,35-54 years,532,2436155,21.84,828946812397.0,52334,Generation X,3,1,828.946812397,Rest of the World
Netherlands,2012,male,75+ years,91,469742,19.37,828946812397.0,52334,Silent,5,1,828.946812397,Rest of the World
Netherlands,2012,male,55-74 years,319,1852538,17.22,828946812397.0,52334,Boomers,4,1,828.946812397,Rest of the World
Netherlands,2012,male,25-34 years,143,1017789,14.05,828946812397.0,52334,Millennials,2,1,828.946812397,Rest of the World
Netherlands,2012,female,35-54 years,240,2414858,9.94,828946812397.0,52334,Generation X,3,0,828.946812397,Rest of the World
Netherlands,2012,female,55-74 years,182,1885068,9.65,828946812397.0,52334,Boomers,4,0,828.946812397,Rest of the World
Netherlands,2012,male,15-24 years,97,1041845,9.31,828946812397.0,52334,Millennials,1,1,828.946812397,Rest of the World
Netherlands,2012,female,75+ years,55,734017,7.49,828946812397.0,52334,Silent,5,0,828.946812397,Rest of the World
Netherlands,2012,female,25-34 years,58,1008927,5.75,828946812397.0,52334,Millennials,2,0,828.946812397,Rest of the World
Netherlands,2012,female,15-24 years,33,1006742,3.28,828946812397.0,52334,Millennials,1,0,828.946812397,Rest of the World
Netherlands,2012,male,5-14 years,4,1008342,0.4,828946812397.0,52334,Generation Z,0,1,828.946812397,Rest of the World
Netherlands,2012,female,5-14 years,2,963480,0.21,828946812397.0,52334,Generation Z,0,0,828.946812397,Rest of the World
Netherlands,2013,male,35-54 years,555,2410644,23.02,866680000367.0,54510,Generation X,3,1,866.680000367,Rest of the World
Netherlands,2013,male,75+ years,109,485554,22.45,866680000367.0,54510,Silent,5,1,866.680000367,Rest of the World
Netherlands,2013,male,55-74 years,409,1890352,21.64,866680000367.0,54510,Boomers,4,1,866.680000367,Rest of the World
Netherlands,2013,male,25-34 years,137,1024168,13.38,866680000367.0,54510,Millennials,2,1,866.680000367,Rest of the World
Netherlands,2013,female,55-74 years,186,1922945,9.67,866680000367.0,54510,Boomers,4,0,866.680000367,Rest of the World
Netherlands,2013,male,15-24 years,93,1044562,8.9,866680000367.0,54510,Millennials,1,1,866.680000367,Rest of the World
Netherlands,2013,female,35-54 years,209,2394702,8.73,866680000367.0,54510,Generation X,3,0,866.680000367,Rest of the World
Netherlands,2013,female,75+ years,59,744083,7.93,866680000367.0,54510,Silent,5,0,866.680000367,Rest of the World
